Text,Marked,Labels
போக்குநேரம்,போக்கு + நேரம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
படைஇனம்,படை + இனம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
சிவப்புசிவப்பு,சிவப்பு + சிவப்பு, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
அதிகாரமுரை,அதிகாரம் + உரை, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
அமர்வுசெயல்,அமர்வு + செயல், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
கம்பம் கட்டுதல்,கம்பம் + கட்டுதல், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
முனைஅழிவு,முனை + அழிவு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
ஆணைதுணி,ஆணை + துணி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
அடித்தோற்றம்,அடி + தோற்றம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
கனவுமுன்னணி,கனவு + முன்னணி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
பிரிவுஉத்தரவாதம்,பிரிவு + உத்தரவாதம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
காட்சிதளத்தில்,காட்சி + தளத்தில், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
வலைதொடை,வலை + தொடை, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
நிறையாடை,நிறை + ஆடை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
வசதியளவு,வசதி + அளவு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மொழியறிவு,மொழி + அறிவு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
தலைகடிகாரம்,தலை + கடிகாரம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
காட்சியூர்வு,காட்சி + ஊர்வு, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
உழைசோறு,உழை + சோறு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
நகரவீதி,நகரம் + வீதி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
சங்கதொண்டு,சங்கம் + தொண்டு, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
ஆளுபங்கு,ஆளு + பங்கு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
பொதுஉணர்வு,பொது + உணர்வு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
இரவோடுபகல்,இரவோடு + பகல், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
மனஅடைவு,மனம் + அடைவு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
காட்சியுதவி,காட்சி + உதவி, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
சந்திப்புகுழு,சந்திப்பு + குழு, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
படிகவழி,படிக + வழி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
பட்டம்கோப்பு,பட்டம் + கோப்பு, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
அளவுஉமிழ்வு,அளவு + உமிழ்வு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
பங்குவாராய்ச்சி,பங்கு + ஆராய்ச்சி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
அறைத்திறப்பு,அறை + திறப்பு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
சுற்றுப்பக்கம்,சுற்று + பக்கம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பிறப்புநாளை,பிறப்பு + நாளை, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
உதவிநிகழ்ச்சி,உதவி + நிகழ்ச்சி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
சுகாதாரதிசை,சுகாதாரம் + திசை, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பூங்காதரம்,பூங்கா + தரம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
தண்ணீர்அளவு,தண்ணீர் + அளவு, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
இடையொத்திசைவு,இடை + ஒத்திசைவு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
சமயஊர்வலம்,சமயம் + ஊர்வலம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
பட்டக்கலை,பட்டம் + கலை, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
சிறப்புபரிசு,சிறப்பு + பரிசு, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
படையாரோக்கியம்,படை + ஆரோக்கியம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
வழிதிட்டம்,வழி + திட்டம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
வட்டப்பொருள்,வட்டம் + பொருள், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
வசதிமதிப்பு,வசதி + மதிப்பு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
பனிமலர்,பனி + மலர், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
வெற்றியுணர்வு,வெற்றி + உணர்வு, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
நகரப்பொருள்,நகரம் + பொருள், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பொதிசீரமைப்பு,பொதி + சீரமைப்பு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
கல்விநாடு,கல்வி + நாடு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பிறப்புபின்பற்றுதல்,பிறப்பு + பின்பற்றுதல், NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
சாலைஅருகில்,சாலை + அருகில், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
சிறுவீடு,சிறு + வீடு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
களஞ்சியத்தொகுப்பு,களஞ்சியம் + தொகுப்பு, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
தகவல்தொகுதி,தகவல் + தொகுதி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பாராட்டிமுன்பணம்,பாராட்டி + முன்பணம், NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
பாதைத்தொடர்ச்சி,பாதை + தொடர்ச்சி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
பூமிவரலாறு,பூமி + வரலாறு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
குழுத்தொழில்நுட்பம்,குழு + தொழில்நுட்பம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
அணிகலன்சொத்து,அணிகலன் + சொத்து, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
நேரம்பயணம்,நேரம் + பயணம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
வெளியீடுநிகழ்ச்சி,வெளியீடு + நிகழ்ச்சி, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
பதவிமுறை,பதவி + முறை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
சூத்திரந்திகதி,சூத்திரம் + திகதி, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
திண்டுக்குறிப்பு,திண்டு + குறிப்பு, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
அமைப்பாராய்ச்சி,அமைப்பு + ஆராய்ச்சி, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
குணம்வரிசு,குணம் + பரிசு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
சுதந்திரஉரிமை,சுதந்திரம் + உரிமை, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மகிழ்ச்சிவழி,மகிழ்ச்சி + வழி, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
விளக்கதவிர்ப்பு,விளக்கம் + தவிர்ப்பு, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
மாணவர்பரிசு,மாணவர் + பரிசு, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
தலைமைத்திட்டம்,தலைமை + திட்டம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
நோக்கம்பலன்,நோக்கம் + பலன், NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பாடம்கல்வி,பாடம் + கல்வி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
அதிகமொப்புதல்,அதிகம் + ஒப்புதல், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
கடையலை,கடை + அலை, NSP NSP NSP NSP SP NSP NSP NSP NSP
பெரியபகுதி,பெரிய + பகுதி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
நலங்குணம்,நலம் + குணம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
சிலநேரம்,சில + நேரம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
மனம்அழுத்தம்,மனம் + அழுத்தம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
சில்போர்,சில + போர், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
சிகப்புக்கதிர்,சிகப்பு + கதிர், NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
பொறுப்புநாள்,பொறுப்பு + நாள், NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பாடம்புத்தகம்,பாடம் + புத்தகம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
பற்பிழை,பல் + பிழை, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பிறகுஎண்ணிக்கை,பிறகு + எண்ணிக்கை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
சேர்துறை,சேர் + துறை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
விளக்கமுஉண்மை,விளக்கம் + உண்மை, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
நன்றிகுறு,நன்றி + கூறு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
படைவிபரம்,படை + விபரம், NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
மூலம்வரலாறு,மூலம் + வரலாறு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பசும்பாலின்மேல்,பசும்பாலின் + மேல், NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
சவால்பரிசு,சவால் + பரிசு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
ஆக்கம்தளம்,ஆக்கம் + தளம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
சாலையிலுள்ளபெட்டி,சாலையிலுள்ள + பெட்டி, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
உதவிவிசாரணை,உதவி + விசாரணை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
சிந்தனையின்முறை,சிந்தனை + முறை, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
அறிவியல்டிட்டம்,அறிவியல் + திட்டம், NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
நேரம்பகுதி,நேரம் + பகுதி, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
தகவல்சேவை,தகவல் + சேவை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பாராட்டுமுயற்சி,பாராட்டு + முயற்சி, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
பதிவேட்டின்பரிசு,பதிவேட்டின் + பரிசு, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
ஆக்கப்பணித்தொகுப்பு,ஆக்கப்பணி + தொகுப்பு, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
எண்ணிக்கைவெளியீடு,எண்ணிக்கை + வெளியீடு, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
சிறுகதைத்தொகுப்பு,சிறுகதைகள் + தொகுப்பு, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP
அழகுவாழ்வு,அழகு + வாழ்வு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
பரிசுசலவு,பரிசு + அளவு, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
அவர்ஐயா,அவர் + ஐயா, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
உருவடிவு,உரு + வடிவு, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
நிறத்தன்மை,நிறம் + தன்மை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
உள்ளிடம்,உள்ள + இடம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
காதலுண்மை,காதல் + உண்மை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
பட்டங்கையொப்பம்,பட்டம் + கையொப்பம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP
ஆற்றல்வேளை,ஆற்றல் + வேளை, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
கோடுவீடு,கோடு + வீடு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
விளக்கமுண்மை,விளக்கம் + உண்மை, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
அறிவுக்கலை,அறிவு + கலை, NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
காற்றூட்டம்,காற்று + ஓட்டம், NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
அணிகலமேலை,அணிகலம் + வேலை, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பயிர்நிலம்,பயிர் + நிலம், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
சொலுரை,சொல் + உரை, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
நகைத்துணி,நகை + துணி, NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
அளவுக்கொடு,அளவு + கொடு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
செயல்வொருள்,செயல் + பொருள், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
உதவிமனம்,உதவி + மனம், NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
பக்கம்சாலை,பக்கம் + சாலை, NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP
சிறுபடி,சிறு + படி, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
எழுத்துப்பதிவு,எழுத்து + பதிவு, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
அபார்தம்பேச்சு,அபார்தம் + பேச்சு, NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP
சிறியஊர்,சிறிய + ஊர், NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
நெல்பசு,நெல் + பசு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP
சேர்யமைப்பு,சேர் + அமைப்பு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP NSP NSP
மணல்கழிவு,மணல் + கழிவு, NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
அல்லும்உண்மை,அல்லும் + உண்மை, NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
ஆராய்ச்சிசோதனை,ஆராய்ச்சி + சோதனை, NSP NSP NSP NSP NSP NSP NSP NSP NSP NSP SP NSP NSP NSP NSP NSP NSP
